id,system,title,date,status,supersedes,superseded_by,closes,also,body
D-378,"Legs, connectors and grounds","The PMU's frames 0x100-0x130 are a CANbus Export we define, not a layout ECUMaster fixes; fail-open is a per-input default and on-timeout value",2026-09-22,standing,,,,,"**D-378 — The PMU's frames 0x100–0x130 are a CANbus Export we define, not a layout ECUMaster fixes. Fail-open (D-251) is built from each CAN input's own default and on-timeout value.** The agent's reading of the PMU manual in the tree (S-028, `01-REFERENCE/PMU_info/PMU_Manual.pdf`, ECUMaster PMU-16/16DL/16AS/24DL User Manual v101.2.1, 2026-04-23), closing work row V-065.

**What the record believed.** V-065 and `can_messages` 0x100 said the PMU's CAN layout is ""fixed by ECUMaster"", so every PMU-sourced field in the ICU was ""written against a guess"".

**What the manual says.** The PMU has two separate transmit mechanisms:
- **The Standard CAN Stream is fixed** (p.95: ""Parameters themselves are predefined (they are fixed and cannot be configured)""). It uses Base ID +0…+11, 0x668 by default on PMU-24 #1, at 20 or 62.5 Hz: status, currents, voltages and temperatures. It is not what 0x100–0x130 describe.
- **The CANbus Export is ours** (p.90: ""CANbus Export allows sending any available channel of the device. Frames with any CAN ID can be transmitted on one of two CAN buses""). It allows DLC 0–8, 1–100 Hz or on an edge, and at most 500 frames/s per bus (p.91). Our four frames are 40 frames/s. CAN2 defaults to 500 kbps. The only reserved IDs are 0x012–0x017 on CAN1 (p.94).

**The limits that bind our layouts.** An Export field is 8-bit (unsigned or signed) or 16-bit (big- or little-endian), times an integer multiplier 1–1000, or raw (p.92). The manual shows no bit-packing, no multiplexing and no rolling counter on transmit. So:
- the bitfield bytes (0x100 bytes 1 and 2, 0x120 bytes 2–4) need PMU math channels that build the packed value;
- **0x130's multiplexed channel index and the byte-7 counters on 0x100–0x130 are unproven.** They are proved in the PMU client at F-009, or 0x130 becomes fixed frames instead.

**Fail-open.** Each CAN input has a default ""used from starting the device until receiving the first frame"" (p.89). The timeout is set per message object, in seconds. What happens on timeout is set per input: ""Use previous value"" or ""Set value"". D-251's fail-open is therefore: a safe default on every input near a control rule, with ""Set value"" to that same safe value on timeout. The 0x218 fault log comes from the same timeout. Whether the message-object timeout accepts fractions of a second (our 250 / 500 ms) is new check **CK13**.

**In the data.** `work` V-065 done; F-009 re-scoped (prove the Export in the client, or simplify the frames). `can_messages` 0x100–0x130 notes. `checks` CK13 (new)."
D-379,"Legs, connectors and grounds","The DCU carrier's parts check (V-083): protected low-side switches for the seats, 65 V-rated high-side switches, one quad half-bridge for the mirrors, and a 5 A buck for the servo rail",2026-09-22,standing,,,,,"**D-379 — The DCU carrier's parts check (V-083).** The seat loads use protected low-side switches (Infineon BTS3011TE) instead of bare FETs. The window commands and mirror heat use 65 V-rated PROFET+ high-side switches (BTT6200-4ESA, BTT6050-1ERA). The mirrors run from one quad half-bridge (TI DRV8962-Q1). The servo rail gets its own 5 A buck (TI TPS54560B-Q1) and the firmware moves one servo at a time. The agent's call, closing work row V-083 as D-273 did for the ICU: every part was checked against its datasheet, and every price and suffix stays `confirm` until it is ordered.

**What the check changed, and why.**
- **The AOD4184 cannot be driven from the Teensy.** Its gate threshold is up to 2.6 V, and its on-resistance is only specified at 4.5 V and above. At 3.3 V a worst-case part is barely on, and it is not AEC-Q101. The **BTS3011TE** (TO252-5) takes a 3.0–5.5 V logic supply, is 11 mΩ (22 mΩ hot), is rated 10 A nominal, and has its own short-circuit and over-temperature protection. That protection matters on a seat heater, which is a safety load (§3). Its load-dump rating is 40 V with a 2.2 Ω load: `confirm` it against the comfort supply's clamp.
- **The high-side switches are the 24 V PROFET+ family, because of the clamp.** The SMBJ33A clamps load dump at ~53 V, and the 12 V PROFET+2 (BTS70xx) is only rated to 35 V, so it was rejected. **BTT6200-4ESA** (quad, 1 A per channel with all four on, 3.3 V inputs, VS(LD) 65 V) takes the four window commands (SN22). **BTT6050-1ERA** (4.5 A nominal, 65 V) takes mirror heat (SN16), which V-101 puts at ~3 A for the pair.
- **The mirrors use one chip.** The **DRV8962-Q1** has four independent 5 A half-bridges, 4.5–60 V, and 1.5 V logic threshold. Three drive the motor common and the left and right motors; the fourth holds its low FET on as the clutch-coil sink (D-360). The TLE94104EP was rejected as a 40 V-class part under the clamp. The mirror stall current is still W-332's; it is assumed under 1.5 A, far inside 5 A.
- **K3/K4 selects:** Nexperia **PMV37ENEA** (SOT-23, 60 V, AEC-Q101, Vgs(th) 2.3 V max). That leaves ~1 V of overdrive at 3.3 V into a ~150 mA relay coil. The on-resistance at 2.5 V is a curve, not a guarantee: `confirm` on the bench.
- **The servo rail outgrew the LMR36015.** Three servos stalled together is up to 7.5 A. A 5 A **TPS54560B-Q1** (HSOP-8, 60 V, load-dump tolerant, with a 60 V 5 A Schottky catch diode, `confirm` part), plus firmware that moves one servo at a time, keeps the realistic peak near 2.5–3 A. That rule goes to F-017. The logic rail stays an **LMR36015-Q1**, as on the ICU.
- **Current sense:** **INA180A1** (gain 20, powered from 3V3) across **two 10 mΩ 2512 ≥ 2 W resistors in parallel** (5 mΩ). These are easy to buy and share the heat. 18 A worst case (V-101) is 1.8 V at the ADC, with full scale about 33 A.
- **CAN:** **TCAN1042HVDRQ1**. The V suffix gives the VIO pin (3.3 V logic); the H suffix gives ±70 V bus-fault protection.

**In the data.** `parts` P146 (the two bucks, now different parts), P149 (the comfort stage's parts), P145 (the exact suffix). `dcu_channels` SN13, SN16, SN17, SN22, SN23, SN27 carrier_stage. `work` V-083 done; F-017 note (servo sequencing)."
D-380,"Legs, connectors and grounds","The control panel's electronics: nine keys on a diode-isolated 3 × 3 matrix, four detented encoders, the thumbstick, all on one 20-way IDC ribbon to the DCU",2026-09-22,standing,,,,,"**D-380 — The control panel's electronics.** Nine keys on a 3 × 3 matrix with a diode on every key, four detented quadrature encoders, and the mirror thumbstick. All of it reaches the DCU on one 20-way 2.54 mm IDC ribbon, whose pinout is the new table `panel_ribbon`. The agent's call, closing work row H-007's electrical half: every part of it can be undone by editing rows, and nothing is bought, cut or wired yet. The panel's look is not part of it: where the keys and knobs sit and what they look like is the luxury package's (luxury LP20, FT14), a block when the faceplate is drawn.

**The design.**
- **Keys** (FT14's nine): ROW1 defog · hatch release · fuel-door release. ROW2 HVAC mode · recirculate · window DRV up. ROW3 window DRV down · PASS up · PASS down. One 1N4148W per key, so any combination reads true: two windows moving at once is the normal case, and a diode-less matrix ghosts on three keys. Rows are driven low one at a time; columns are pulled up and carry pin-change interrupts. **Asleep, all three rows are held low, so any key press interrupts and wakes the DCU**, which then pulls the PMU's wake strip on DP-DCU 6 (D-355, SN21). That is how the panel works with the key out.
- **Encoders:** fan, temperature, and one knob per seat. A seat knob turns clockwise from OFF for heat 1–3 and anticlockwise for cool 1–3, so heat and cool can never both be on (D-073). The interlock lives in the knob as well as the firmware. Detents and range are firmware (D-355), and there is nothing to calibrate on the panel.
- **Thumbstick** (D-359): two pots fed from the Teensy's 3.3 V on their own analog ground (ribbon pin 20), plus a push to GND.
- **The ribbon:** 20 conductors, as DV53 foresaw (""sixteen to twenty""). It carries no 12 V: the panel's illumination stays a separate lead from L3-S1 8.

**In the data.** `panel_ribbon` (new table, 20 rows); `dcu_channels` SN18, SN19, SN20; `parts` P155, P157; `devices` DV53; `work` H-007 done. F-017 does the scan, the encoders and sending 0x400 (F-016)."
D-381,"Outputs, soft fuses and logic","The door and A8 wake stages' values: excitation 220k switched off while awake, sense divider 1M / 560k, a 1 µF edge into a follower, pulse about 0.4 s - all confirm until CK12",2026-09-23,standing,,,,,"**D-381 — The door and A8 wake stages' values.** The agent's call, closing work row A10 on the topology A10 found and the pulse D-375 ruled. The values are the new table `wake_stages`. Nothing is bought: every part comes from P072 (2N3904), P069 (the E24 kit), P071 (1N5819 spares) and P158 (the film capacitors). Every value is `confirm` until CK12 measures the three facts no document gives.

**Per side, three 2N3904s, plus one shared:**
- **Excitation, only while asleep.** Q1, a follower off the F3 switch supply, feeds the ladder line through **220k**. Awake, the shared Q0 (driven from O22) holds both Q1 bases at 0 V, so the line sees only the PMU's own 10 kΩ pull-up and the readings don't shift. Q1's E-B junction then sits 4.1 V reverse-biased, under its 6 V limit.
- **Sense.** Q2 reads the line through a **1M / 560k** divider. At rest (the 47k baseline, D-368) the line sits at 1.99–2.41 V over 12.0–14.4 V, putting Q2's base at 0.71–0.86 V: on. With the highest-resistance pressed state (19.4k) the line is 0.92–1.11 V and the base 0.33–0.40 V: off, even hot. Awake, the line is at 4.1 V, Q2 is hard on, and **no pulse is ever made while the PMU is already awake**. The thin margin is cold at 12.0 V at rest, which CK12 reads.
- **The pulse (D-375).** Q2's collector (100k pull-up) rises on a press. A **1 µF** film capacitor carries that edge to Q3, a follower held off by **470k**, which drives the wake-strip input into the strip's 10 kΩ drain at about 10 V. That fixes the failure A10 found in the v2 stage, which reached only ~1.1 V. The pulse lasts roughly C × 420 kΩ ≈ 0.4 s; 2.2 µF would give ≈ 0.9 s. A **1N5819 clamp** on Q3's base takes the negative edge when the switch is released, which would otherwise exceed the 6 V limit. A held switch makes one pulse and nothing more, so a door left ajar cannot keep the car awake (D-248).

**What CK12 settles:** (i) the pins' resistance to ground with the PMU unpowered; (ii) pin 7's switching threshold and current; (iii) the PMU's boot time, which sizes the capacitor. Plus the cold rest margin. If a reading moves a value, the row changes before anything is soldered (E7 and E15 wait on A10).

**In the data.** `wake_stages` (new table, 27 rows). `parts` P069 and P071 used_for. `checks` CK12 note. `work` A10 done."
D-382,"Legs, connectors and grounds","The DCU's comfort circuits: 7.5 A per seat heater, 5 A per seat cooler, 5 A for mirror heat, and an 8-way DT13 comfort connector with its own two ground pins",2026-09-23,standing,,,00.28,,"**D-382 — The DCU's comfort circuits: 7.5 A fuses per seat heater, 5 A per seat cooler and 5 A for mirror heat, and an 8-way comfort connector on the DCU that carries its own two ground pins.** Camden's call, 2026-09-23, answering `00.28`: **""a""**. Closes `00.28`.

**The ruling.** Option (a). The loads are the design currents V-101 sourced: seat heat 5 A each, seat cool 2.5 A each (fan type), mirror heat 3 A for the pair. Each fuse is about 1.5 times its load: **7.5 A per seat heater, 5 A per seat cooler, 5 A for mirror heat** (F14). The DCU's comfort connector (P153) is a **Deutsch DT13-08PA**, pinned as follows:
- 1–4: the four seat returns (heat driver, heat passenger, cool driver, cool passenger);
- 5: the O15 supply in (the servo rail and mirror heat, SN27);
- 6–7: power ground, two conductors to the dash ground bus;
- 8: sealing plug.

The seat return current goes to ground through the DCU board. At worst it is about 15 A, and the logic ground (`DP-DCU 3`, one size-16 contact) is rated about 13 A, so this return gets its own path. It never goes through the logic ground (SN25). Not taken: (b), high-side seat switching, which would have needed new parts and more money per channel; and (c), waiting for the kits.

**What it forecloses, as the block said.** Peltier seat cooling. A thermoelectric unit draws about 10 A per seat, which is over these fuses and this connector. Choosing one later reopens this ruling.

**Derived here, `confirm`.** The two ground conductors are **14 AWG** each (BLK). The branch fuses total 30 A and split across two conductors, which is 15 A each. A size-16 DT contact takes 14 AWG. Their length is a hand figure until the route is measured (R11). They are part of the luxury comfort-return harness (luxury LP49), which is the mating plug side; this build owns the receptacle on the DCU and the landing on the dash ground bus.

**In the data.** `housings` DP-DCU-C (new); `cavities` DP-DCU-C 1–8 (new); `grounds` G36 (new, the two returns); `parts` P153 (DT13-08PA); `dcu_channels` SN16, SN25, SN27. Luxury: `parts` LP21 (fuse sizes), LP49 (the DT06-08S plug, contacts, wire and the two grounds); `work` H-002's gate is met on this block."
D-385,"Legs, connectors and grounds","Each harness leg gets two generated drawings - a pin ladder (A) and a route map (B) - under 00-electrical/diagrams, rebuilt by rx7.py diagrams; the four options are kept for a later switch",2026-09-23,standing,,,,,"**D-385 — Every harness leg gets two generated drawings: a pin ladder (A) and a route map (B), in `00-electrical/diagrams/<leg>/`, rebuilt by `rx7.py diagrams`. The four sampled options are kept for a later switch.** Camden's call, 2026-09-23, in conversation after he was shown four options sampled on real L1 data.

**His words.** First: ""i want a map of each leg of the harness on an easy to read diagram for my use while building and for the car record for later … we need a way to have the diagrams dialed in color coded and perfect no overlaping text or wires other the a one over one cross."" Then, choosing: ""all options this round are good store them for futre refrence in case i want to switch, for now follow the A and B plan for each leg, in 00-electrical make a dir diarams with a readme with these options, and a folder for each led with two files for each leg (a and b).""

**The ruling.**
- **A · Pin ladder.** One block per housing and one row per cavity, with each wire a straight line from its cavity to `cavities.lands_on`. Crossings are impossible by construction.
- **B · Route map.** The leg as it runs in the car, drawn like a transit map: each wire is its own line, stacked in branch order, so it peels off the outside of the bundle. Bends are 45° only and nothing crosses.
- **Files.** Each leg's two sheets are `A-pin-ladder.svg` and `B-route-map.svg` in `L1-engine/`, `L2-front/`, `L3-dash/` and `L4-rear/`.
- **Options kept.** The C (ELK) and D (D2) samples, and the A and B samples, are kept in `diagrams/options/` with the code that drew them. `diagrams/README.md` records each option's verdict.

**Why it is safe to generate.** This amends CLAUDE.md §1, which allowed only `DECISIONS.md` and `TODO.md`, under the same four conditions:
- the sheets are a pure projection of the record
- they are read-only
- they are rebuilt whole by one command
- nothing gates a commit on them, and `check` never looks at them

**The overlap rule, which is what makes it work.** Every label is measured with the real font before it is placed. A sheet with two touching labels, or a label on a wire, is refused and not written, and the command exits 2. The WireViz sheets (D-275 / D-276) failed because nothing checked the layout.

**Consequences in the data.** Two columns were added, both small (§3: a fact that had no column):
- **`devices.route`** (ref `routes.id`) is set only where a route's `to_node` or note names the device: DV01–DV07, DV10–DV16, DV18–DV20, DV22, DV23, DV25, DV27–DV29, DV31, DV34, DV36–DV38, DV40, DV41, DV43, DV47, DV48, DV50 and DV51. DV41 (jamb switches) is on RT19 because its conductor ends at the sill splice.
- **`cavities.route`** is used only for a conductor with no device at its far end:
  - L2-S 4 on RT09 (""run to the wiper branch"")
  - L2-S 5 on RT06 (the nose)
  - L3-P 2, L3-S2 3–6 and L3-S3 5–8 on RT11, which RT11's note names
  - L4-P 3–4, L4-M 9–12 and L4-S2 1–5 on RT19 (the sill node)
  - L4-S 5–7 on RT15 (the rear-node receptacle)

**Left blank on purpose (R11).** The record does not say which run these take:
- devices: the brake fluid switch DV08, hazard DV21, wink switches DV24, parking brake DV26, dash illumination DV30, defog DV33, interior lamp DV39 and fuel-door solenoid DV49
- cavities: L2-M 8, and the L3-MOD and L3-RDR receptacles

They are drawn under ""No route in the record yet"". Setting the column moves them onto their branch.

**Code.** `tools/diagrams.py` (it needs Pillow for font metrics) is called by `rx7.py diagrams`. Run it at the end of any run that changed `housings`, `cavities`, `devices` or `routes`."
D-386,Build sequence,"The electrical project splits into 00-design and 01-build, each with its own generated TODO; nothing in build starts before the design is reviewed and frozen (phase SOURCING); the 2026-09-23 risk review becomes work and blocks",2026-09-23,superseded,,D-405,,,"**D-386 — The electrical project splits into `00-design/` and `01-build/`, each with its own generated TODO. Nothing in build starts before the design is reviewed and frozen (phase SOURCING), and the 2026-09-23 risk review becomes work and blocks.** Camden's call, 2026-09-23.

**His words.** ""factor these into account while remaking TODO. first i changed the directory structure of everything in electrical make sure all paths account, then split TODO into two one for build one for design. everything in build is blocked by a perfect verified design. todo in design muse be a checklist for me and a seperate list of all agent work and what is blocking it.""

**The directory structure (his move).** `cad/`, `firmware/`, `diagrams/` and `TODO.md` moved into `02-PROJECTS/00-electrical/00-design/`, and `01-build/` is new; `data/` stays where it was. Every live path was brought to the new layout:
- `tools/diagrams.py` now writes into `00-design/diagrams/`
- `.gitignore` covers the firmware binaries, the KiCad rules and the drawings' exception
- CLAUDE.md §1, §3 and §9
- the `cad/` README, board READMEs and guide (`../data/` became `../../data/` and `../../../data/`)
- the firmware README and the X-007 row

Decision bodies and old log rows keep the paths they were written with (R4); `rx7.py cites` lists any that no longer resolve.

**The two TODOs.** `work` gains a `track` column (design | build), and `rx7.py todo` writes one file per track wherever a project has both folders.
- `00-design/TODO.md` is his checklist in working order (☐ can do it now, ⏳ waiting on what is named), then every agent row, ready or blocked, and what blocks it: whose it is and what it is. The open blocks come last.
- `01-build/TODO.md` is everything bought and everything physical. **Every build row gates on `phase:SOURCING`** (42 gates added), which only the freeze moves. That is what ""blocked by a perfect verified design"" means in the record.
- The marks are the record's state, not boxes to type in (R3).

**Which track.**
- **Design:** desk work, measurements, bench proofs and the agent's work.
- **Build:** the cart (A1, A2, A6, C2), stripping the A/C (B1), everything in stages D and E, and the modules' fabrication (F11, F1, F12, F3, F5, F6).

The ICU and DCU final pass (F11) needs the parts in hand, and D-323 buys parts only after the design is complete. So it sits at the start of build rather than blocking the freeze.

**The gate between them.** Z1 (agent) is the §6.5 design review, gated on every other open design row. Z2 (his) is the freeze ruling, gated on Z1. A Blocker or Major finding reopens the design list.

**The risk review, factored in.**
- **Block `00.29`:** how the car runs between E26 and the last migration. As written it cannot, because the key and the column switches can only be wired to one harness at a time.
- **Block `00.30`:** split F3, and hold ignition and the headlamps on a ladder fault.
- **R1, R2:** apply those two blocks.
- **R3:** the ladder margin budget. A4 and A16 are checked against the cranking ground offset and supply sag, and A4 and A5 against the front-star offset while the pop-ups move. It adds a crank-logging check.
- **R4:** the channel a surprise takes. None is spare.
- **R5:** the regulator fallback, for a charge voltage above 14.6 V.
- **R6 (his):** measure the PMU's sleep current on the bench. The PMU is already bought, per 00-CAR.
- **W-330b** gains a third question for Ionic: does its BMS refuse charge below 0 °C, or disconnect the pack?

**Two states changed.**
- A1 goes from `blocked` to `open`, because its freeze gate now does the blocking.
- F-009 goes from `blocked` to `open`, because it only needed the PMU on the bench and the PMU is bought.

**In the data.**
- `_schema`: `work.track` is new, and `work.stage` gains R and Z.
- `work`: `track` is set on every row; R1–R6, Z1 and Z2 are new; 42 build gates are extended; A1, F-009, X-007 and W-330b are changed.
- `BLOCKS.md`: `00.29` and `00.30` are new.
- `tools/rx7.py`: `cmd_todo` is rewritten."
D-387,Build sequence,The car comes apart once: the design list ends with the interior stripped (all wiring left in place) and the measurements that need it out; the build list starts from the interior out and ends with it back in,2026-09-23,standing,,,,,"**D-387 — The car comes apart once. The design list ends with the interior stripped (every wire left in place) and the measurements that need it out; the build list starts from the interior out and ends with it back in.** Camden's call, 2026-09-23. It refines D-386.

**His words.** ""this is good but we need better sepatation of car apart and not, design todo should end with all things that need dash and inteerior out, then build starts there interiror out to put back in. but make it maore segragated and incude the block step of strip the car inteerior (leave all wirirng)""

**Reading taken.** ""The block step"" is read as a single step, the strip, not a question in BLOCKS.md.

**The ruling.**
- **Design Part 1: car whole.** Desk, bench and anything done on the car as it stands.
- **S1: strip the interior** (new, his). Out come the seats, console, centre stack, dash and cluster (unplugged, not cut), glovebox, carpet, kick and sill panels, and the cargo-bin trim. Nothing electrical is cut, unpinned or moved. Fasteners are bagged and labelled, and every connector and loom run is photographed where it lies (M-7). S1 waits on every Part 1 row, so the car is off the road as short a time as possible.
- **Design Part 2: interior out.** S1 first, then everything that needs the car apart:
  - C1 (the measurement day, M-1 to M-7), C3, C4 and V-102 now gate on S1.
  - A5, Q-014, Q-110, Q-115, V-055, V-081, V-088, G13 and W-329 follow through C1.
  - H-002 gates on S1 directly, because it waits on the mirror heads measured at the door plug (luxury W-332).
  - Then the design review (Z1) and his freeze (Z2).
- **Build Part 3: car apart.** Parts arrive, then the backbone, the dash node, the legs, the migration, the full function check and the factory harness out.
- **Build Part 4: interior back in.** E35 is new: the cabin looms are final-wrapped and photographed before the dash closes, then the reverse of S1. After it come the shakedown drives, E31 to E34, and E31 now gates on E35.
- **How it is recorded.** `_project` names the two boundary rows (`car_apart` = S1, `car_back` = E35). `rx7.py todo` derives each row's part from its gate, so no row carries a typed section.

**What this changed, because the car cannot be driven while it is apart.**
- **E12, E27 and E28** said ""start and drive"". They now say start and run; the first drive is E31.
- **E33's final wrap** is now the engine bay only. The cabin looms are wrapped at E35, before the dash goes back.
- **E30 says to drive a week** with the old harness still in the car, then pull it, which needs the dash out again. That is his call: block `00.31`. E30 and E35 gate on it, and R7 applies the answer.
- **Block `00.29`** (how the car runs during migration) is sharpened. The car cannot be driven during the migration under either option now.

**Consequence to know.** The car is off the road from S1 until E35. That span includes the design review, the freeze, the sourcing and shipping of every part, and the whole build.

**In the data.**
- `_schema`: `work.stage` gains S.
- `_project`: `car_apart` and `car_back` are new.
- `work`: S1, E35 and R7 are new. The gates of C1, C3, C4, V-102, H-002, E30, E31 and Z1 changed. The notes of E12, E27, E28 and E33 changed, and so did E12's title.
- `BLOCKS.md`: `00.31` is new and `00.29` is sharpened.
- `tools/rx7.py`: `cmd_todo` splits by car state.
- `CLAUDE.md` §1 describes it."
D-398,The record itself,"Planning is open in every project at every phase: the phase says how far the build has got, never whether design may be touched",2026-09-24,standing,,,,,"# D-398 - Planning is open in every project at every phase: the phase says how far the build has got, never whether design may be touched

*2026-09-24 - Camden*

**Decision.** **Planning is open in every project at every phase. Design work, blocks and parts rounds may be taken up in any project at any time, whether it is PROPOSED, PLANNING, SOURCING or BUILDING. A project's phase records how far its build has got. It never closes planning, and one project's phase never holds another's.** Camden's call, 2026-09-24, in chat: *""please update the rx7 block structure that allows planning to be open for any project any time""*.

**Why.** Nothing in `tools/rx7.py` limited planning by phase. `block`, `new`, `add` and the gate resolver never read it, and `02-engine` already had READY design rows while PROPOSED. The limit was in the words of `CLAUDE.md`: §6.1 was headed ""phase PROPOSED or PLANNING"", §6.5 ""any phase ≥ PLANNING"", and the freeze read as the end of design. That would have stopped a project from being planned at all once its build started, and stopped a new idea (a seat, a lamp, a sensor) from being worked on in a project already buying parts.

**What the freeze still does.** It stays Camden's ruling and still moves a project to SOURCING. Every build row still gates on `phase:SOURCING` (D-386), so nothing is bought or cut before the first verified design. What changes is that the freeze starts the build without ending planning.

**Design opened after the freeze.** The phase never moves back. The new row goes on the design track, and every build row it changes gets the new row's id in its gate, so only the affected work waits and the rest of the build carries on. Undoing work already done (re-cutting, re-ordering, re-wiring) is still §3's irreversible, so it is a block.

**In the data.** No rows change. The phase values, the gates and the tool stay as they are. `CLAUDE.md`: the §1 build-track paragraph, §6.1 (heading, the new opening paragraph, and step 7), and §6.5's heading."
D-401,The record itself,"The agent commits and pushes: small commits that each say what changed and why, straight to master, never a pull request",2026-09-24,standing,,,,,"# D-401 - The agent commits and pushes: small commits that each say what changed and why, straight to master, never a pull request

*2026-09-24 - Camden*

**Decision.** **The agent commits and pushes at the end of every run, straight to `master`, and Camden no longer does. Commits are small, one change each, and each message says what changed and why with its decision ids. There are no pull requests and no branches unless he asks.** Camden's call, 2026-09-24, in chat: *""please adjust the rules of this project, you have full commit and push power, please help me keep the reposity up to date and full of usefull commits but no PR's. then please commit and push all these changes to main""*.

**Why.** §2 left `git commit` to him, so work sat uncommitted between sessions, and the history shows it: ""poopy long commit"", ""begin todo"", ""pbc part 1"", a whole round of decisions in one commit (D-385 - D-396). Committing is not a call only he can make. It records what the run already did, and `check` guards it through the pre-commit hook.

**""main"" is `master`.** He said ""push to main"". The repository's only branch, and GitHub's default, is `master`. Pushing to a new `main` would have split the history into two branches, so ""main"" is read as the main branch, `master` (§3: the reading that keeps the most options open). Renaming the branch is his call if he wants it.

**The rules** (`CLAUDE.md` §6.10): one change per commit, each leaving `check` clean; a subject that names the change and its decision ids, and a body that gives the why; push after committing; never force-push, rewrite pushed history or skip the hook; a failed push is reported, not retried with force; his writing pages are committed as they stand.

**In the data.** No rows change. `CLAUDE.md`: §2 (Camden no longer commits; the agent keeps the repository current), the run ending in §6, the new §6.10, and a `PUSHED` line in the §8 report."
